index	prediction
193	contradiction
194	neutral
195	neutral
196	contradiction
197	entailment
198	entailment
199	neutral
200	entailment
201	contradiction
202	contradiction
203	entailment
204	entailment
205	contradiction
206	contradiction
207	contradiction
208	entailment
209	contradiction
210	entailment
211	neutral
212	contradiction
213	contradiction
214	entailment
215	contradiction
216	entailment
217	contradiction
218	entailment
219	contradiction
220	contradiction
221	entailment
222	neutral
223	neutral
224	contradiction
225	contradiction
226	neutral
227	contradiction
228	entailment
229	contradiction
230	neutral
231	neutral
232	entailment
233	neutral
234	entailment
235	neutral
236	entailment
237	neutral
238	contradiction
239	contradiction
240	entailment
241	contradiction
242	entailment
243	entailment
244	entailment
245	contradiction
246	entailment
247	neutral
248	entailment
249	neutral
250	neutral
251	neutral
252	entailment
253	neutral
254	neutral
255	contradiction
256	neutral
257	neutral
258	entailment
259	contradiction
260	entailment
261	entailment
262	entailment
263	contradiction
264	entailment
265	contradiction
266	entailment
267	entailment
268	entailment
269	neutral
270	neutral
271	contradiction
272	contradiction
273	entailment
274	neutral
275	neutral
276	neutral
277	neutral
278	neutral
279	neutral
280	entailment
281	contradiction
282	entailment
283	contradiction
284	neutral
285	contradiction
286	contradiction
287	entailment
288	neutral
289	contradiction
290	entailment
291	entailment
292	neutral
293	entailment
294	neutral
295	neutral
296	entailment
297	entailment
298	neutral
299	entailment
300	neutral
301	neutral
302	entailment
303	contradiction
304	neutral
305	entailment
306	contradiction
307	contradiction
308	entailment
309	neutral
310	contradiction
311	neutral
312	entailment
313	contradiction
314	entailment
315	entailment
316	neutral
317	entailment
318	entailment
319	entailment
320	neutral
321	entailment
322	contradiction
323	entailment
324	neutral
325	neutral
326	contradiction
327	neutral
328	entailment
329	entailment
330	entailment
331	contradiction
332	entailment
333	neutral
334	contradiction
335	neutral
336	entailment
337	entailment
338	contradiction
339	neutral
340	contradiction
341	contradiction
342	neutral
343	contradiction
344	entailment
345	contradiction
346	contradiction
347	entailment
348	neutral
349	entailment
350	entailment
351	entailment
352	neutral
353	contradiction
354	contradiction
355	neutral
356	entailment
357	neutral
358	neutral
359	neutral
360	entailment
361	entailment
362	neutral
363	neutral
364	contradiction
365	entailment
366	neutral
367	neutral
368	neutral
369	neutral
370	entailment
371	entailment
372	contradiction
373	entailment
374	neutral
375	contradiction
376	entailment
377	neutral
378	entailment
379	entailment
380	entailment
381	entailment
382	entailment
383	contradiction
384	entailment
385	neutral
386	entailment
387	contradiction
388	neutral
389	entailment
390	entailment
391	entailment
392	contradiction
393	contradiction
394	contradiction
395	neutral
396	entailment
397	contradiction
398	neutral
399	entailment
400	entailment
401	neutral
402	entailment
403	entailment
404	entailment
405	entailment
406	neutral
407	entailment
408	neutral
409	entailment
410	entailment
411	contradiction
412	contradiction
413	entailment
414	neutral
415	entailment
416	entailment
417	entailment
418	contradiction
419	entailment
420	entailment
421	contradiction
422	neutral
423	neutral
424	contradiction
425	contradiction
426	neutral
427	entailment
428	neutral
429	contradiction
430	entailment
431	entailment
432	neutral
433	entailment
434	entailment
435	entailment
436	contradiction
437	contradiction
438	entailment
439	neutral
440	contradiction
441	entailment
442	contradiction
443	entailment
444	contradiction
445	contradiction
446	neutral
447	neutral
448	entailment
449	entailment
450	entailment
451	neutral
452	entailment
453	contradiction
454	contradiction
455	entailment
456	neutral
457	entailment
458	entailment
459	neutral
460	entailment
461	contradiction
462	neutral
463	neutral
464	neutral
465	contradiction
466	entailment
467	entailment
468	entailment
469	entailment
470	neutral
471	contradiction
472	entailment
473	neutral
474	neutral
475	neutral
476	neutral
477	contradiction
478	neutral
479	entailment
480	contradiction
481	neutral
482	contradiction
483	neutral
484	contradiction
485	contradiction
486	contradiction
487	contradiction
488	neutral
489	entailment
490	contradiction
491	entailment
492	contradiction
493	entailment
494	contradiction
495	entailment
496	entailment
497	entailment
498	entailment
499	entailment
500	neutral
501	entailment
502	neutral
503	entailment
504	contradiction
505	contradiction
506	contradiction
507	neutral
508	neutral
509	entailment
510	neutral
511	contradiction
512	entailment
513	neutral
514	neutral
515	entailment
516	entailment
517	contradiction
518	entailment
519	entailment
520	neutral
521	contradiction
522	contradiction
523	entailment
524	contradiction
525	entailment
526	entailment
527	neutral
528	entailment
529	neutral
530	neutral
531	entailment
532	contradiction
533	neutral
534	contradiction
535	neutral
536	entailment
537	entailment
538	contradiction
539	contradiction
540	entailment
541	contradiction
542	neutral
543	entailment
544	entailment
545	contradiction
546	neutral
547	entailment
548	entailment
549	entailment
550	neutral
551	contradiction
552	entailment
553	entailment
554	contradiction
555	entailment
556	entailment
557	neutral
558	entailment
559	contradiction
560	entailment
561	neutral
562	entailment
563	contradiction
564	neutral
565	neutral
566	entailment
567	neutral
568	contradiction
569	entailment
570	contradiction
571	neutral
572	neutral
573	entailment
574	contradiction
575	entailment
576	neutral
577	neutral
578	neutral
579	neutral
580	contradiction
581	contradiction
582	neutral
583	neutral
584	entailment
585	contradiction
586	contradiction
587	entailment
588	neutral
589	entailment
590	neutral
591	neutral
592	neutral
593	entailment
594	entailment
595	entailment
596	contradiction
597	entailment
598	neutral
599	contradiction
600	entailment
601	entailment
602	entailment
603	entailment
604	entailment
605	entailment
606	entailment
607	neutral
608	neutral
609	neutral
610	neutral
611	entailment
612	entailment
613	neutral
614	entailment
615	entailment
616	entailment
617	entailment
618	neutral
619	contradiction
620	contradiction
621	contradiction
622	contradiction
623	entailment
624	entailment
625	neutral
626	entailment
627	contradiction
628	contradiction
629	neutral
630	neutral
631	contradiction
632	entailment
633	contradiction
634	contradiction
635	entailment
636	contradiction
637	entailment
638	neutral
639	contradiction
640	neutral
641	entailment
642	entailment
643	contradiction
644	entailment
645	neutral
646	contradiction
647	entailment
648	entailment
649	neutral
650	entailment
651	contradiction
652	neutral
653	neutral
654	neutral
655	entailment
656	contradiction
657	entailment
658	entailment
659	contradiction
660	contradiction
661	entailment
662	entailment
663	neutral
664	contradiction
665	contradiction
666	neutral
667	contradiction
668	contradiction
669	entailment
670	contradiction
671	neutral
672	entailment
673	entailment
674	entailment
675	contradiction
676	neutral
677	contradiction
678	entailment
679	neutral
680	entailment
681	neutral
682	contradiction
683	entailment
684	entailment
685	neutral
686	contradiction
687	neutral
688	entailment
689	entailment
690	entailment
691	entailment
692	neutral
693	entailment
694	contradiction
695	neutral
696	entailment
697	contradiction
698	neutral
699	entailment
700	entailment
701	neutral
702	contradiction
703	contradiction
704	entailment
705	neutral
706	entailment
707	entailment
708	contradiction
709	entailment
710	neutral
711	contradiction
712	contradiction
713	contradiction
714	contradiction
715	entailment
716	entailment
717	contradiction
718	entailment
719	neutral
720	contradiction
721	entailment
722	neutral
723	entailment
724	contradiction
725	entailment
726	contradiction
727	contradiction
728	contradiction
729	contradiction
730	entailment
731	entailment
732	contradiction
733	contradiction
734	contradiction
735	neutral
736	contradiction
737	contradiction
738	neutral
739	entailment
740	neutral
741	contradiction
742	entailment
743	contradiction
744	neutral
745	contradiction
746	contradiction
747	entailment
748	contradiction
749	entailment
750	contradiction
751	entailment
752	neutral
753	neutral
754	neutral
755	entailment
756	entailment
757	contradiction
758	contradiction
759	contradiction
760	entailment
761	entailment
762	contradiction
763	entailment
764	neutral
765	contradiction
766	neutral
767	contradiction
768	contradiction
769	entailment
770	neutral
771	entailment
772	entailment
773	entailment
774	entailment
775	contradiction
776	contradiction
777	entailment
778	entailment
779	entailment
780	entailment
781	contradiction
782	contradiction
783	contradiction
784	contradiction
785	neutral
786	entailment
787	entailment
788	neutral
789	neutral
790	contradiction
791	entailment
792	entailment
793	entailment
794	neutral
795	neutral
796	entailment
797	entailment
798	neutral
799	entailment
800	contradiction
801	entailment
802	neutral
803	contradiction
804	neutral
805	neutral
806	contradiction
807	contradiction
808	entailment
809	neutral
810	contradiction
811	contradiction
812	contradiction
813	neutral
814	entailment
815	neutral
816	contradiction
817	neutral
818	neutral
819	neutral
820	entailment
821	entailment
822	neutral
823	contradiction
824	contradiction
825	entailment
826	contradiction
827	neutral
828	neutral
829	entailment
830	entailment
831	contradiction
832	entailment
833	contradiction
834	entailment
835	entailment
836	neutral
837	contradiction
838	neutral
839	entailment
840	contradiction
841	contradiction
842	neutral
843	entailment
844	entailment
845	entailment
846	neutral
847	contradiction
848	entailment
849	contradiction
850	entailment
851	entailment
852	neutral
853	neutral
854	contradiction
855	entailment
856	contradiction
857	neutral
858	contradiction
859	entailment
860	entailment
861	contradiction
862	entailment
863	entailment
864	contradiction
865	neutral
866	entailment
867	contradiction
868	entailment
869	entailment
870	entailment
871	entailment
872	entailment
873	contradiction
874	neutral
875	contradiction
876	entailment
877	entailment
878	contradiction
879	entailment
880	neutral
881	entailment
882	entailment
883	entailment
884	contradiction
885	entailment
886	entailment
887	entailment
888	entailment
889	neutral
890	entailment
891	contradiction
892	entailment
893	neutral
894	entailment
895	contradiction
896	entailment
897	neutral
898	entailment
899	entailment
900	entailment
901	entailment
902	contradiction
903	neutral
904	entailment
905	entailment
906	neutral
907	contradiction
908	contradiction
909	contradiction
910	neutral
911	entailment
912	contradiction
913	neutral
914	entailment
915	entailment
916	entailment
917	contradiction
918	contradiction
919	entailment
920	contradiction
921	entailment
922	entailment
923	neutral
924	neutral
925	contradiction
926	neutral
927	neutral
928	contradiction
929	entailment
930	entailment
931	entailment
932	entailment
933	neutral
934	neutral
935	neutral
936	entailment
937	neutral
938	entailment
939	entailment
940	entailment
941	contradiction
942	entailment
943	entailment
944	entailment
945	contradiction
946	contradiction
947	contradiction
948	neutral
949	contradiction
950	neutral
951	entailment
952	contradiction
953	entailment
954	contradiction
955	contradiction
956	entailment
957	neutral
958	contradiction
959	entailment
960	neutral
961	neutral
962	entailment
963	entailment
964	entailment
965	entailment
966	contradiction
967	contradiction
968	entailment
969	contradiction
970	entailment
971	entailment
972	neutral
973	entailment
974	contradiction
975	entailment
976	entailment
977	contradiction
978	neutral
979	entailment
980	contradiction
981	neutral
982	entailment
983	contradiction
984	neutral
985	neutral
986	entailment
987	neutral
988	neutral
989	contradiction
990	entailment
991	neutral
992	entailment
993	entailment
994	neutral
995	neutral
996	neutral
997	entailment
998	neutral
999	contradiction
1000	entailment
1001	contradiction
1002	entailment
1003	neutral
1004	entailment
1005	neutral
1006	contradiction
1007	entailment
1008	entailment
1009	neutral
1010	contradiction
1011	contradiction
1012	entailment
1013	neutral
1014	entailment
1015	entailment
1016	neutral
1017	entailment
1018	contradiction
1019	contradiction
1020	contradiction
1021	entailment
1022	neutral
1023	neutral
1024	neutral
1025	contradiction
1026	contradiction
1027	neutral
1028	entailment
1029	entailment
1030	neutral
1031	neutral
1032	entailment
1033	contradiction
1034	contradiction
1035	entailment
1036	contradiction
1037	neutral
1038	contradiction
1039	neutral
1040	entailment
1041	entailment
1042	entailment
1043	neutral
1044	contradiction
1045	contradiction
1046	neutral
1047	neutral
1048	entailment
1049	entailment
1050	contradiction
1051	entailment
1052	entailment
1053	entailment
1054	entailment
1055	entailment
1056	entailment
1057	entailment
1058	contradiction
1059	entailment
1060	entailment
1061	entailment
1062	entailment
1063	contradiction
1064	neutral
1065	entailment
1066	neutral
1067	contradiction
1068	contradiction
1069	contradiction
1070	entailment
1071	neutral
1072	entailment
1073	entailment
1074	neutral
1075	entailment
1076	contradiction
1077	entailment
1078	entailment
1079	contradiction
1080	contradiction
1081	neutral
1082	entailment
1083	entailment
1084	contradiction
1085	contradiction
1086	entailment
1087	entailment
1088	neutral
1089	entailment
1090	contradiction
1091	entailment
1092	entailment
1093	neutral
1094	entailment
1095	entailment
1096	contradiction
1097	contradiction
1098	contradiction
1099	contradiction
1100	entailment
1101	entailment
1102	neutral
1103	neutral
1104	entailment
1105	neutral
1106	contradiction
1107	contradiction
1108	entailment
1109	entailment
1110	contradiction
1111	neutral
1112	entailment
1113	neutral
1114	contradiction
1115	neutral
1116	entailment
1117	contradiction
1118	entailment
1119	neutral
1120	contradiction
1121	entailment
1122	contradiction
1123	entailment
1124	entailment
1125	entailment
1126	entailment
1127	neutral
1128	entailment
1129	neutral
1130	entailment
1131	entailment
1132	entailment
1133	contradiction
1134	neutral
1135	entailment
1136	entailment
1137	contradiction
1138	neutral
1139	neutral
1140	entailment
1141	contradiction
1142	entailment
1143	entailment
1144	entailment
1145	contradiction
1146	neutral
1147	entailment
1148	neutral
1149	entailment
1150	contradiction
1151	entailment
1152	contradiction
1153	entailment
1154	neutral
1155	neutral
1156	neutral
1157	neutral
1158	entailment
1159	contradiction
1160	neutral
1161	contradiction
1162	contradiction
1163	entailment
1164	contradiction
1165	entailment
1166	entailment
1167	neutral
1168	contradiction
1169	entailment
1170	neutral
1171	entailment
1172	contradiction
1173	neutral
1174	entailment
1175	entailment
1176	contradiction
1177	neutral
1178	entailment
1179	contradiction
1180	entailment
1181	contradiction
1182	neutral
1183	neutral
1184	contradiction
1185	entailment
1186	entailment
1187	contradiction
1188	neutral
1189	neutral
1190	contradiction
1191	entailment
1192	neutral
1193	neutral
1194	contradiction
1195	neutral
1196	entailment
1197	entailment
1198	entailment
1199	entailment
1200	entailment
1201	contradiction
1202	neutral
1203	entailment
1204	neutral
1205	neutral
1206	neutral
1207	entailment
1208	neutral
1209	entailment
1210	contradiction
1211	neutral
1212	contradiction
1213	contradiction
1214	entailment
1215	contradiction
1216	contradiction
1217	contradiction
1218	entailment
1219	entailment
1220	entailment
1221	neutral
1222	contradiction
1223	entailment
1224	contradiction
1225	neutral
1226	neutral
1227	contradiction
1228	entailment
1229	contradiction
1230	contradiction
1231	contradiction
1232	neutral
1233	entailment
1234	entailment
1235	contradiction
1236	neutral
1237	entailment
1238	neutral
1239	contradiction
1240	entailment
1241	entailment
1242	contradiction
1243	neutral
1244	neutral
1245	entailment
1246	contradiction
1247	entailment
1248	entailment
1249	contradiction
1250	neutral
1251	contradiction
1252	contradiction
1253	entailment
1254	contradiction
1255	entailment
1256	entailment
1257	entailment
1258	neutral
1259	neutral
1260	contradiction
1261	neutral
1262	entailment
1263	neutral
1264	neutral
1265	entailment
1266	contradiction
1267	neutral
1268	entailment
1269	entailment
1270	neutral
1271	contradiction
1272	entailment
1273	neutral
1274	entailment
1275	neutral
1276	neutral
1277	entailment
1278	entailment
1279	contradiction
1280	entailment
1281	neutral
1282	neutral
1283	entailment
1284	contradiction
1285	entailment
1286	contradiction
1287	entailment
1288	entailment
1289	neutral
1290	contradiction
1291	entailment
1292	contradiction
1293	contradiction
1294	neutral
1295	neutral
1296	contradiction
1297	entailment
1298	neutral
1299	neutral
1300	neutral
1301	contradiction
1302	entailment
1303	neutral
1304	entailment
1305	entailment
1306	entailment
1307	entailment
1308	entailment
1309	neutral
1310	entailment
1311	contradiction
1312	entailment
1313	neutral
1314	entailment
1315	contradiction
1316	contradiction
1317	contradiction
1318	entailment
1319	contradiction
1320	contradiction
1321	contradiction
1322	neutral
1323	neutral
1324	contradiction
1325	neutral
1326	entailment
1327	neutral
1328	contradiction
1329	contradiction
1330	contradiction
1331	entailment
1332	neutral
1333	contradiction
1334	neutral
1335	contradiction
1336	entailment
1337	contradiction
1338	neutral
1339	contradiction
1340	contradiction
1341	entailment
1342	neutral
1343	contradiction
1344	entailment
1345	neutral
1346	entailment
1347	contradiction
1348	entailment
1349	contradiction
1350	entailment
1351	contradiction
1352	neutral
1353	neutral
1354	contradiction
1355	contradiction
1356	neutral
1357	entailment
1358	contradiction
1359	neutral
1360	neutral
1361	neutral
1362	entailment
1363	neutral
1364	neutral
1365	entailment
1366	contradiction
1367	neutral
1368	entailment
1369	entailment
1370	neutral
1371	contradiction
1372	entailment
1373	contradiction
1374	entailment
1375	entailment
1376	contradiction
1377	contradiction
1378	neutral
1379	contradiction
1380	entailment
1381	neutral
1382	contradiction
1383	contradiction
1384	contradiction
1385	neutral
1386	entailment
1387	contradiction
1388	neutral
1389	entailment
1390	entailment
1391	contradiction
1392	entailment
1393	contradiction
1394	entailment
1395	entailment
1396	contradiction
1397	contradiction
1398	entailment
1399	contradiction
1400	contradiction
1401	entailment
1402	neutral
1403	contradiction
1404	entailment
1405	contradiction
1406	neutral
1407	neutral
1408	entailment
1409	entailment
1410	neutral
1411	contradiction
1412	entailment
1413	entailment
1414	neutral
1415	contradiction
1416	entailment
1417	entailment
1418	entailment
1419	entailment
1420	entailment
1421	entailment
1422	neutral
1423	neutral
1424	neutral
1425	entailment
1426	entailment
1427	entailment
1428	entailment
1429	neutral
1430	entailment
1431	entailment
1432	contradiction
1433	neutral
1434	neutral
1435	entailment
1436	entailment
1437	entailment
1438	entailment
1439	neutral
1440	entailment
1441	contradiction
1442	entailment
1443	contradiction
1444	contradiction
1445	neutral
1446	contradiction
1447	contradiction
1448	neutral
1449	neutral
1450	contradiction
1451	contradiction
1452	neutral
1453	contradiction
1454	neutral
1455	neutral
1456	neutral
1457	entailment
1458	entailment
1459	entailment
1460	contradiction
1461	entailment
1462	entailment
1463	contradiction
1464	entailment
1465	entailment
1466	contradiction
1467	neutral
1468	neutral
1469	neutral
1470	contradiction
1471	contradiction
1472	contradiction
1473	contradiction
1474	neutral
1475	contradiction
1476	neutral
1477	entailment
1478	entailment
1479	entailment
1480	neutral
1481	neutral
1482	contradiction
1483	contradiction
1484	neutral
1485	entailment
1486	contradiction
1487	contradiction
1488	entailment
1489	entailment
1490	entailment
1491	neutral
1492	contradiction
1493	contradiction
1494	contradiction
1495	neutral
1496	contradiction
1497	entailment
1498	entailment
1499	contradiction
1500	entailment
1501	contradiction
1502	contradiction
1503	contradiction
1504	neutral
1505	entailment
1506	entailment
1507	entailment
1508	neutral
1509	entailment
1510	contradiction
1511	entailment
1512	entailment
1513	entailment
1514	entailment
1515	neutral
1516	entailment
1517	neutral
1518	contradiction
1519	entailment
1520	contradiction
1521	entailment
1522	contradiction
1523	entailment
1524	entailment
1525	entailment
1526	entailment
1527	neutral
1528	contradiction
1529	entailment
1530	entailment
1531	contradiction
1532	neutral
1533	contradiction
1534	neutral
1535	neutral
1536	entailment
1537	neutral
1538	entailment
1539	contradiction
1540	neutral
1541	contradiction
1542	entailment
1543	neutral
1544	contradiction
1545	neutral
1546	neutral
1547	neutral
1548	entailment
1549	neutral
1550	entailment
1551	entailment
1552	contradiction
1553	neutral
1554	neutral
1555	contradiction
1556	neutral
1557	contradiction
1558	entailment
1559	contradiction
1560	neutral
1561	entailment
1562	contradiction
1563	entailment
1564	entailment
1565	contradiction
1566	neutral
1567	contradiction
1568	contradiction
1569	entailment
1570	neutral
1571	entailment
1572	entailment
1573	neutral
1574	contradiction
1575	entailment
1576	neutral
1577	contradiction
1578	neutral
1579	neutral
1580	contradiction
1581	contradiction
1582	neutral
1583	contradiction
1584	neutral
1585	neutral
1586	entailment
1587	contradiction
1588	neutral
1589	neutral
1590	entailment
1591	neutral
1592	contradiction
1593	neutral
1594	entailment
1595	entailment
1596	entailment
1597	neutral
1598	neutral
1599	neutral
1600	entailment
1601	contradiction
1602	neutral
1603	contradiction
1604	contradiction
1605	entailment
1606	entailment
1607	contradiction
1608	neutral
1609	entailment
1610	neutral
1611	contradiction
1612	contradiction
1613	contradiction
1614	contradiction
1615	entailment
1616	contradiction
1617	contradiction
1618	entailment
1619	neutral
1620	entailment
1621	entailment
1622	neutral
1623	entailment
1624	neutral
1625	contradiction
1626	neutral
1627	entailment
1628	contradiction
1629	contradiction
1630	entailment
1631	neutral
1632	neutral
1633	entailment
1634	entailment
1635	neutral
1636	contradiction
1637	contradiction
1638	entailment
1639	contradiction
1640	entailment
1641	neutral
1642	entailment
1643	entailment
1644	neutral
1645	contradiction
1646	neutral
1647	contradiction
1648	entailment
1649	contradiction
1650	entailment
1651	neutral
1652	neutral
1653	neutral
1654	neutral
1655	neutral
1656	contradiction
1657	neutral
1658	entailment
1659	entailment
1660	entailment
1661	neutral
1662	entailment
1663	entailment
1664	contradiction
1665	contradiction
1666	entailment
1667	neutral
1668	entailment
1669	contradiction
1670	entailment
1671	neutral
1672	neutral
1673	neutral
1674	entailment
1675	neutral
1676	entailment
1677	neutral
1678	entailment
1679	contradiction
1680	neutral
1681	neutral
1682	contradiction
1683	contradiction
1684	contradiction
1685	neutral
1686	entailment
1687	contradiction
1688	contradiction
1689	entailment
1690	entailment
1691	neutral
1692	contradiction
1693	entailment
1694	entailment
1695	entailment
1696	entailment
1697	neutral
1698	entailment
1699	entailment
1700	entailment
1701	entailment
1702	contradiction
1703	entailment
1704	neutral
1705	entailment
1706	contradiction
1707	contradiction
1708	entailment
1709	entailment
1710	neutral
1711	entailment
1712	entailment
1713	entailment
1714	neutral
1715	entailment
1716	neutral
1717	entailment
1718	entailment
1719	contradiction
1720	contradiction
1721	contradiction
1722	contradiction
1723	contradiction
1724	contradiction
1725	neutral
1726	neutral
1727	contradiction
1728	contradiction
1729	entailment
1730	neutral
1731	neutral
1732	neutral
1733	neutral
1734	entailment
1735	entailment
1736	neutral
1737	entailment
1738	neutral
1739	entailment
1740	neutral
1741	neutral
1742	contradiction
1743	entailment
1744	entailment
1745	contradiction
1746	contradiction
1747	contradiction
1748	neutral
1749	contradiction
1750	neutral
1751	entailment
1752	neutral
1753	entailment
1754	entailment
1755	contradiction
1756	neutral
1757	contradiction
1758	entailment
1759	neutral
1760	entailment
1761	neutral
1762	entailment
1763	entailment
1764	entailment
1765	neutral
1766	entailment
1767	contradiction
1768	neutral
1769	contradiction
1770	entailment
1771	contradiction
1772	contradiction
1773	contradiction
1774	entailment
1775	contradiction
1776	entailment
1777	contradiction
1778	entailment
1779	entailment
1780	entailment
1781	contradiction
1782	entailment
1783	entailment
1784	neutral
1785	entailment
1786	entailment
1787	entailment
1788	entailment
1789	contradiction
1790	entailment
1791	entailment
1792	contradiction
1793	entailment
1794	entailment
1795	entailment
1796	entailment
1797	contradiction
1798	entailment
1799	entailment
1800	entailment
1801	contradiction
1802	contradiction
1803	entailment
1804	contradiction
1805	neutral
1806	neutral
1807	contradiction
1808	entailment
1809	entailment
1810	entailment
1811	neutral
1812	neutral
1813	neutral
1814	entailment
1815	entailment
1816	entailment
1817	entailment
1818	neutral
1819	neutral
1820	neutral
1821	entailment
1822	entailment
1823	neutral
1824	contradiction
1825	entailment
1826	entailment
1827	neutral
1828	neutral
1829	neutral
1830	contradiction
1831	neutral
1832	contradiction
1833	contradiction
1834	contradiction
1835	entailment
1836	entailment
1837	neutral
1838	contradiction
1839	contradiction
1840	entailment
1841	contradiction
1842	neutral
1843	neutral
1844	neutral
1845	neutral
1846	neutral
1847	neutral
1848	entailment
1849	neutral
1850	neutral
1851	entailment
1852	contradiction
1853	entailment
1854	contradiction
1855	entailment
1856	neutral
1857	entailment
1858	entailment
1859	entailment
1860	contradiction
1861	entailment
1862	neutral
1863	entailment
1864	neutral
1865	entailment
1866	contradiction
1867	entailment
1868	neutral
1869	contradiction
1870	entailment
1871	entailment
1872	entailment
1873	neutral
1874	contradiction
1875	contradiction
1876	entailment
1877	neutral
1878	entailment
1879	contradiction
1880	neutral
1881	neutral
1882	entailment
1883	contradiction
1884	entailment
1885	contradiction
1886	entailment
1887	neutral
1888	neutral
1889	contradiction
1890	entailment
1891	entailment
1892	neutral
1893	neutral
1894	contradiction
1895	neutral
1896	entailment
1897	contradiction
1898	neutral
1899	neutral
1900	entailment
1901	contradiction
1902	neutral
1903	contradiction
1904	contradiction
1905	entailment
1906	contradiction
1907	entailment
1908	entailment
1909	neutral
1910	entailment
1911	neutral
1912	contradiction
1913	neutral
1914	neutral
1915	neutral
1916	contradiction
1917	contradiction
1918	neutral
1919	entailment
1920	neutral
1921	contradiction
1922	contradiction
1923	contradiction
1924	neutral
1925	entailment
1926	entailment
1927	contradiction
1928	neutral
1929	contradiction
1930	contradiction
1931	neutral
1932	entailment
1933	neutral
1934	contradiction
1935	neutral
1936	entailment
1937	neutral
1938	neutral
1939	contradiction
1940	neutral
1941	entailment
1942	entailment
1943	contradiction
1944	entailment
1945	contradiction
1946	entailment
1947	entailment
1948	neutral
1949	contradiction
1950	neutral
1951	entailment
1952	contradiction
1953	entailment
1954	entailment
1955	contradiction
1956	entailment
1957	neutral
1958	entailment
1959	contradiction
1960	neutral
1961	entailment
1962	neutral
1963	neutral
1964	entailment
1965	neutral
1966	contradiction
1967	entailment
1968	neutral
1969	neutral
1970	neutral
1971	entailment
1972	contradiction
1973	neutral
1974	contradiction
1975	contradiction
1976	contradiction
1977	neutral
1978	entailment
1979	contradiction
1980	contradiction
1981	neutral
1982	contradiction
1983	entailment
1984	entailment
1985	entailment
1986	contradiction
1987	entailment
1988	entailment
1989	entailment
1990	entailment
1991	neutral
1992	entailment
1993	neutral
1994	neutral
1995	contradiction
1996	contradiction
1997	neutral
1998	entailment
1999	contradiction
2000	contradiction
2001	contradiction
2002	contradiction
2003	neutral
2004	contradiction
2005	contradiction
2006	entailment
2007	neutral
2008	contradiction
2009	entailment
2010	neutral
2011	neutral
2012	entailment
2013	neutral
2014	neutral
2015	entailment
2016	entailment
2017	neutral
2018	neutral
2019	neutral
2020	contradiction
2021	neutral
2022	contradiction
2023	neutral
2024	entailment
2025	neutral
2026	entailment
2027	contradiction
2028	neutral
2029	entailment
2030	entailment
2031	contradiction
2032	contradiction
2033	entailment
2034	neutral
2035	contradiction
2036	entailment
2037	entailment
2038	neutral
2039	entailment
2040	entailment
2041	contradiction
2042	neutral
2043	contradiction
2044	entailment
2045	contradiction
2046	neutral
2047	contradiction
2048	contradiction
2049	neutral
2050	contradiction
