index	prediction
753	entailment
754	contradiction
755	contradiction
756	contradiction
757	contradiction
758	entailment
759	entailment
760	entailment
761	entailment
762	contradiction
763	entailment
764	contradiction
765	neutral
766	neutral
767	entailment
768	entailment
769	entailment
770	entailment
771	entailment
772	entailment
773	entailment
774	entailment
775	entailment
776	entailment
777	entailment
778	entailment
779	entailment
780	entailment
781	entailment
782	entailment
783	entailment
784	contradiction
785	entailment
786	entailment
787	entailment
788	contradiction
789	neutral
790	neutral
791	neutral
792	entailment
793	entailment
794	neutral
795	entailment
796	entailment
797	neutral
798	entailment
799	entailment
800	entailment
801	entailment
802	entailment
803	entailment
804	neutral
805	neutral
806	neutral
807	neutral
808	entailment
809	entailment
810	entailment
811	entailment
812	entailment
813	contradiction
814	entailment
815	entailment
816	entailment
817	entailment
818	entailment
819	entailment
820	entailment
821	entailment
822	entailment
823	entailment
824	entailment
825	entailment
826	contradiction
827	contradiction
828	entailment
829	entailment
830	entailment
831	entailment
832	entailment
833	entailment
834	entailment
835	entailment
836	entailment
837	entailment
838	entailment
839	neutral
840	neutral
841	neutral
842	neutral
843	neutral
844	entailment
845	entailment
846	entailment
847	neutral
848	entailment
849	entailment
850	neutral
851	entailment
852	entailment
853	neutral
854	entailment
855	entailment
856	contradiction
857	contradiction
858	entailment
859	entailment
860	entailment
861	entailment
862	entailment
863	entailment
864	entailment
865	entailment
866	entailment
867	entailment
868	entailment
869	entailment
870	entailment
871	entailment
872	entailment
873	entailment
874	entailment
875	entailment
876	entailment
877	entailment
878	entailment
879	entailment
880	entailment
881	entailment
882	entailment
883	entailment
884	entailment
885	entailment
886	entailment
887	entailment
888	entailment
889	entailment
890	contradiction
891	neutral
892	entailment
893	entailment
894	entailment
895	entailment
896	entailment
897	entailment
898	entailment
899	entailment
900	entailment
901	entailment
902	entailment
903	entailment
904	neutral
905	entailment
906	entailment
907	entailment
908	entailment
909	entailment
910	entailment
911	contradiction
912	contradiction
913	entailment
914	entailment
915	entailment
916	entailment
917	entailment
918	entailment
919	entailment
920	entailment
921	entailment
922	entailment
923	entailment
924	entailment
925	entailment
926	entailment
927	entailment
928	neutral
929	contradiction
930	neutral
931	contradiction
932	entailment
933	neutral
934	entailment
935	entailment
936	contradiction
937	neutral
938	entailment
939	neutral
940	entailment
941	entailment
942	entailment
943	entailment
944	neutral
945	entailment
946	neutral
947	entailment
948	entailment
949	entailment
950	entailment
951	entailment
952	entailment
953	entailment
954	contradiction
955	neutral
956	entailment
957	entailment
958	entailment
959	entailment
960	contradiction
961	contradiction
962	entailment
963	entailment
964	contradiction
965	contradiction
966	entailment
967	entailment
968	contradiction
969	neutral
970	entailment
971	neutral
972	contradiction
973	neutral
974	contradiction
975	neutral
976	contradiction
977	neutral
978	entailment
979	neutral
980	contradiction
981	neutral
982	contradiction
983	neutral
984	entailment
985	neutral
986	neutral
987	neutral
988	neutral
989	entailment
990	entailment
991	neutral
992	entailment
993	contradiction
994	entailment
995	entailment
996	entailment
997	entailment
998	entailment
999	contradiction
1000	entailment
1001	contradiction
1002	entailment
1003	entailment
1004	entailment
1005	neutral
1006	entailment
1007	neutral
1008	entailment
1009	entailment
1010	contradiction
1011	contradiction
1012	entailment
1013	neutral
1014	contradiction
1015	contradiction
1016	entailment
1017	entailment
1018	neutral
1019	entailment
1020	neutral
1021	entailment
1022	neutral
1023	neutral
1024	neutral
1025	neutral
1026	entailment
1027	neutral
1028	neutral
1029	entailment
1030	entailment
1031	contradiction
1032	neutral
1033	contradiction
1034	contradiction
1035	neutral
1036	contradiction
1037	contradiction
1038	entailment
1039	contradiction
1040	neutral
1041	entailment
1042	contradiction
1043	contradiction
1044	entailment
1045	entailment
1046	entailment
1047	entailment
1048	neutral
1049	entailment
1050	neutral
1051	entailment
1052	entailment
1053	entailment
1054	neutral
1055	entailment
1056	entailment
1057	entailment
1058	entailment
1059	entailment
1060	neutral
1061	contradiction
1062	entailment
1063	entailment
1064	neutral
1065	contradiction
1066	neutral
1067	contradiction
1068	entailment
1069	entailment
1070	entailment
1071	entailment
1072	entailment
1073	entailment
1074	entailment
1075	entailment
1076	entailment
1077	entailment
1078	entailment
1079	entailment
1080	entailment
1081	entailment
1082	entailment
1083	entailment
1084	entailment
1085	entailment
1086	entailment
1087	neutral
1088	entailment
1089	contradiction
1090	contradiction
1091	neutral
1092	contradiction
1093	contradiction
1094	neutral
1095	neutral
1096	contradiction
1097	contradiction
1098	entailment
1099	entailment
1100	neutral
1101	entailment
1102	entailment
1103	entailment
