index	prediction
194	neutral
195	contradiction
196	contradiction
197	neutral
198	entailment
199	entailment
200	entailment
201	entailment
202	contradiction
203	neutral
204	neutral
205	contradiction
206	contradiction
207	neutral
208	contradiction
209	neutral
210	contradiction
211	entailment
212	entailment
213	neutral
214	contradiction
215	entailment
216	entailment
217	entailment
218	neutral
219	neutral
220	contradiction
221	neutral
222	contradiction
223	neutral
224	neutral
225	neutral
226	neutral
227	neutral
228	entailment
229	contradiction
230	neutral
231	contradiction
232	entailment
233	contradiction
234	neutral
235	neutral
236	neutral
237	neutral
238	neutral
239	contradiction
240	entailment
241	entailment
242	entailment
243	neutral
244	contradiction
245	entailment
246	entailment
247	neutral
248	neutral
249	neutral
250	neutral
251	neutral
252	entailment
253	neutral
254	contradiction
255	neutral
256	contradiction
257	neutral
258	entailment
259	contradiction
260	entailment
261	contradiction
262	contradiction
263	entailment
264	neutral
265	entailment
266	entailment
267	contradiction
268	entailment
269	neutral
270	contradiction
271	entailment
272	entailment
273	entailment
274	neutral
275	neutral
276	neutral
277	neutral
278	neutral
279	entailment
280	contradiction
281	neutral
282	neutral
283	neutral
284	contradiction
285	contradiction
286	neutral
287	neutral
288	neutral
289	contradiction
290	contradiction
291	contradiction
292	entailment
293	contradiction
294	contradiction
295	entailment
296	contradiction
297	entailment
298	neutral
299	neutral
300	contradiction
301	neutral
302	contradiction
303	contradiction
304	neutral
305	entailment
306	neutral
307	neutral
308	contradiction
309	contradiction
310	entailment
311	entailment
312	neutral
313	neutral
314	entailment
315	contradiction
316	entailment
317	neutral
318	entailment
319	entailment
320	contradiction
321	neutral
322	entailment
323	contradiction
324	entailment
325	contradiction
326	contradiction
327	contradiction
328	neutral
329	neutral
330	entailment
331	contradiction
332	entailment
333	neutral
334	neutral
335	neutral
336	contradiction
337	contradiction
338	contradiction
339	neutral
340	neutral
341	contradiction
342	entailment
343	neutral
344	neutral
345	neutral
346	entailment
347	contradiction
348	neutral
349	neutral
350	contradiction
351	contradiction
352	neutral
353	contradiction
354	neutral
355	neutral
356	entailment
357	entailment
358	contradiction
359	neutral
360	entailment
361	neutral
362	entailment
363	contradiction
364	entailment
365	entailment
366	neutral
367	neutral
368	neutral
369	neutral
370	neutral
371	entailment
372	contradiction
373	neutral
374	neutral
375	entailment
376	entailment
377	contradiction
378	neutral
379	entailment
380	neutral
381	contradiction
382	entailment
383	neutral
384	entailment
385	neutral
386	entailment
387	contradiction
388	contradiction
389	contradiction
390	entailment
391	entailment
392	contradiction
393	neutral
394	neutral
395	contradiction
396	contradiction
397	entailment
398	contradiction
399	neutral
400	neutral
401	neutral
402	entailment
403	neutral
404	neutral
405	entailment
406	contradiction
407	entailment
408	contradiction
409	neutral
410	entailment
411	neutral
412	contradiction
413	entailment
414	contradiction
415	contradiction
416	entailment
417	contradiction
418	neutral
419	entailment
420	neutral
421	contradiction
422	contradiction
423	contradiction
424	entailment
425	contradiction
426	neutral
427	entailment
428	contradiction
429	entailment
430	neutral
431	entailment
432	neutral
433	entailment
434	contradiction
435	contradiction
436	contradiction
437	neutral
438	contradiction
439	contradiction
440	contradiction
441	entailment
442	entailment
443	contradiction
444	neutral
445	neutral
446	neutral
447	neutral
448	neutral
449	neutral
450	entailment
451	contradiction
452	entailment
453	neutral
454	entailment
455	neutral
456	neutral
457	entailment
458	entailment
459	neutral
460	neutral
461	contradiction
462	contradiction
463	contradiction
464	entailment
465	contradiction
466	neutral
467	contradiction
468	neutral
469	entailment
470	contradiction
471	entailment
472	entailment
473	entailment
474	neutral
475	neutral
476	neutral
477	neutral
478	neutral
479	contradiction
480	entailment
481	entailment
482	contradiction
483	neutral
484	neutral
485	contradiction
486	neutral
487	contradiction
488	neutral
489	entailment
490	neutral
491	entailment
492	contradiction
493	neutral
494	neutral
495	entailment
496	neutral
497	contradiction
498	neutral
499	neutral
500	contradiction
501	contradiction
502	contradiction
503	neutral
504	contradiction
505	neutral
506	neutral
507	contradiction
508	neutral
509	contradiction
510	neutral
511	entailment
512	entailment
513	neutral
514	contradiction
515	contradiction
516	contradiction
517	contradiction
518	contradiction
519	contradiction
520	contradiction
521	neutral
522	entailment
523	contradiction
524	neutral
525	neutral
526	entailment
527	neutral
528	entailment
529	entailment
530	neutral
531	entailment
532	neutral
533	contradiction
534	neutral
535	neutral
536	entailment
537	neutral
538	contradiction
539	contradiction
540	contradiction
541	contradiction
542	neutral
543	entailment
544	neutral
545	neutral
546	entailment
547	contradiction
548	contradiction
549	neutral
550	entailment
551	entailment
552	entailment
553	contradiction
554	neutral
555	entailment
556	contradiction
557	neutral
558	neutral
559	contradiction
560	entailment
561	neutral
562	entailment
563	entailment
564	contradiction
565	contradiction
566	entailment
567	entailment
568	entailment
569	neutral
570	entailment
571	contradiction
572	contradiction
573	contradiction
574	neutral
575	entailment
576	contradiction
577	contradiction
578	neutral
579	neutral
580	neutral
581	contradiction
582	neutral
583	neutral
584	contradiction
585	neutral
586	contradiction
587	entailment
588	contradiction
589	neutral
590	entailment
591	entailment
592	entailment
593	neutral
594	contradiction
595	neutral
596	entailment
597	contradiction
598	neutral
599	neutral
600	contradiction
601	entailment
602	contradiction
603	contradiction
604	neutral
605	neutral
606	entailment
607	entailment
608	contradiction
609	neutral
610	contradiction
611	contradiction
612	neutral
613	entailment
614	neutral
615	neutral
616	entailment
617	entailment
618	entailment
619	neutral
620	neutral
621	contradiction
622	contradiction
623	contradiction
624	entailment
625	contradiction
626	neutral
627	contradiction
628	entailment
629	entailment
630	entailment
631	entailment
632	entailment
633	contradiction
634	contradiction
635	entailment
636	neutral
637	entailment
638	neutral
639	neutral
640	contradiction
641	neutral
642	contradiction
643	neutral
644	neutral
645	neutral
646	contradiction
647	neutral
648	contradiction
649	entailment
650	entailment
651	contradiction
652	neutral
653	contradiction
654	contradiction
655	contradiction
656	entailment
657	neutral
658	neutral
659	contradiction
660	neutral
661	entailment
662	entailment
663	contradiction
664	contradiction
665	neutral
666	contradiction
667	contradiction
668	contradiction
669	entailment
670	neutral
671	contradiction
672	neutral
673	contradiction
674	contradiction
675	neutral
676	contradiction
677	contradiction
678	neutral
679	contradiction
680	contradiction
681	neutral
682	contradiction
683	contradiction
684	neutral
685	contradiction
686	neutral
687	entailment
688	entailment
689	neutral
690	entailment
691	neutral
692	entailment
693	neutral
694	entailment
695	entailment
696	contradiction
697	contradiction
698	entailment
699	entailment
700	neutral
701	neutral
702	neutral
703	entailment
704	contradiction
705	contradiction
706	neutral
707	neutral
708	entailment
709	neutral
710	contradiction
711	entailment
712	entailment
713	neutral
714	neutral
715	entailment
716	neutral
717	contradiction
718	entailment
719	entailment
720	contradiction
721	contradiction
722	contradiction
723	contradiction
724	neutral
725	entailment
726	entailment
727	neutral
728	contradiction
729	contradiction
730	contradiction
731	entailment
732	neutral
733	neutral
734	neutral
735	neutral
736	entailment
737	contradiction
738	neutral
739	neutral
740	neutral
741	neutral
742	neutral
743	contradiction
744	neutral
745	entailment
746	neutral
747	entailment
748	contradiction
749	entailment
750	contradiction
751	entailment
752	contradiction
753	neutral
754	neutral
755	neutral
756	entailment
757	contradiction
758	contradiction
759	contradiction
760	neutral
761	neutral
762	neutral
763	contradiction
764	neutral
765	neutral
766	contradiction
767	neutral
768	contradiction
769	entailment
770	neutral
771	contradiction
772	entailment
773	entailment
774	contradiction
775	entailment
776	neutral
777	neutral
778	entailment
779	contradiction
780	entailment
781	neutral
782	contradiction
783	contradiction
784	entailment
785	entailment
786	entailment
787	entailment
788	contradiction
789	contradiction
790	entailment
791	contradiction
792	neutral
793	neutral
794	contradiction
795	entailment
796	contradiction
797	contradiction
798	contradiction
799	entailment
800	contradiction
801	contradiction
802	entailment
803	neutral
804	neutral
805	neutral
806	entailment
807	neutral
808	entailment
809	entailment
810	contradiction
811	contradiction
812	contradiction
813	neutral
814	entailment
815	entailment
816	neutral
817	contradiction
818	neutral
819	contradiction
820	entailment
821	contradiction
822	neutral
823	entailment
824	neutral
825	entailment
826	entailment
827	contradiction
828	contradiction
829	neutral
830	contradiction
831	contradiction
832	neutral
833	entailment
834	neutral
835	entailment
836	contradiction
837	entailment
838	neutral
839	entailment
840	neutral
841	neutral
842	neutral
843	neutral
844	entailment
845	entailment
846	neutral
847	entailment
848	neutral
849	contradiction
850	entailment
851	contradiction
852	contradiction
853	neutral
854	contradiction
855	neutral
856	entailment
857	neutral
858	neutral
859	neutral
860	contradiction
861	neutral
862	contradiction
863	neutral
864	entailment
865	contradiction
866	neutral
867	contradiction
868	neutral
869	entailment
870	entailment
871	contradiction
872	neutral
873	neutral
874	neutral
875	entailment
876	entailment
877	contradiction
878	contradiction
879	contradiction
880	neutral
881	entailment
882	neutral
883	entailment
884	entailment
885	entailment
886	contradiction
887	contradiction
888	contradiction
889	entailment
890	neutral
891	entailment
892	neutral
893	contradiction
894	entailment
895	contradiction
896	entailment
897	contradiction
898	entailment
899	neutral
900	entailment
901	entailment
902	contradiction
903	entailment
904	entailment
905	entailment
906	contradiction
907	contradiction
908	entailment
909	neutral
910	neutral
911	neutral
912	contradiction
913	neutral
914	contradiction
915	neutral
916	contradiction
917	neutral
918	neutral
919	neutral
920	entailment
921	neutral
922	entailment
923	neutral
924	contradiction
925	entailment
926	entailment
927	neutral
928	contradiction
929	contradiction
930	contradiction
931	contradiction
932	neutral
933	entailment
934	neutral
935	entailment
936	entailment
937	contradiction
938	contradiction
939	contradiction
940	entailment
941	entailment
942	neutral
943	entailment
944	neutral
945	neutral
946	contradiction
947	contradiction
948	neutral
949	neutral
950	entailment
951	contradiction
952	neutral
953	contradiction
954	entailment
955	contradiction
956	neutral
957	neutral
958	entailment
959	contradiction
960	contradiction
961	entailment
962	entailment
963	entailment
964	contradiction
965	contradiction
966	neutral
967	entailment
968	neutral
969	neutral
970	contradiction
971	neutral
972	entailment
973	entailment
974	neutral
975	entailment
976	contradiction
977	neutral
978	neutral
979	neutral
980	entailment
981	neutral
982	neutral
983	contradiction
984	neutral
985	neutral
986	neutral
987	neutral
988	neutral
989	contradiction
990	entailment
991	contradiction
992	neutral
993	contradiction
994	entailment
995	entailment
996	contradiction
997	entailment
998	contradiction
999	entailment
1000	entailment
1001	contradiction
1002	neutral
1003	neutral
1004	neutral
1005	neutral
1006	contradiction
1007	contradiction
1008	contradiction
1009	neutral
1010	entailment
1011	entailment
1012	entailment
1013	entailment
1014	neutral
1015	contradiction
1016	contradiction
1017	neutral
1018	neutral
1019	contradiction
1020	entailment
1021	contradiction
1022	neutral
1023	contradiction
1024	entailment
1025	contradiction
1026	contradiction
1027	neutral
1028	entailment
1029	contradiction
1030	entailment
1031	entailment
1032	entailment
1033	contradiction
1034	contradiction
1035	entailment
1036	contradiction
1037	neutral
1038	contradiction
1039	neutral
1040	contradiction
1041	contradiction
1042	contradiction
1043	neutral
1044	neutral
1045	contradiction
1046	contradiction
1047	contradiction
1048	entailment
1049	neutral
1050	entailment
1051	entailment
1052	entailment
1053	contradiction
1054	entailment
1055	neutral
1056	neutral
1057	entailment
1058	neutral
1059	neutral
1060	neutral
1061	neutral
1062	neutral
1063	neutral
1064	contradiction
1065	neutral
1066	neutral
1067	entailment
1068	contradiction
1069	contradiction
1070	entailment
1071	neutral
1072	contradiction
1073	contradiction
1074	neutral
1075	neutral
1076	neutral
1077	neutral
1078	contradiction
1079	neutral
1080	entailment
1081	neutral
1082	neutral
1083	neutral
1084	contradiction
1085	entailment
1086	contradiction
1087	neutral
1088	entailment
1089	neutral
1090	neutral
1091	neutral
1092	entailment
1093	contradiction
1094	contradiction
1095	entailment
1096	neutral
1097	contradiction
1098	neutral
1099	entailment
1100	entailment
1101	neutral
1102	entailment
1103	neutral
1104	entailment
1105	contradiction
1106	entailment
1107	neutral
1108	entailment
1109	neutral
1110	contradiction
1111	neutral
1112	contradiction
1113	neutral
1114	contradiction
1115	contradiction
1116	neutral
1117	neutral
1118	contradiction
1119	neutral
1120	entailment
1121	entailment
1122	contradiction
1123	neutral
1124	entailment
1125	entailment
1126	contradiction
1127	neutral
1128	entailment
1129	neutral
1130	entailment
1131	entailment
1132	contradiction
1133	neutral
1134	neutral
1135	entailment
1136	entailment
1137	neutral
1138	entailment
1139	entailment
1140	entailment
1141	entailment
1142	entailment
1143	contradiction
1144	neutral
1145	neutral
1146	contradiction
1147	neutral
1148	neutral
1149	contradiction
1150	contradiction
1151	neutral
1152	contradiction
1153	entailment
1154	contradiction
1155	entailment
1156	contradiction
1157	neutral
1158	neutral
1159	contradiction
1160	contradiction
1161	contradiction
1162	neutral
1163	contradiction
1164	neutral
1165	neutral
1166	contradiction
1167	entailment
1168	neutral
1169	neutral
1170	entailment
1171	neutral
1172	neutral
1173	contradiction
1174	entailment
1175	entailment
1176	contradiction
1177	entailment
1178	entailment
1179	entailment
1180	entailment
1181	entailment
1182	neutral
1183	neutral
1184	neutral
1185	entailment
1186	contradiction
1187	contradiction
1188	neutral
1189	neutral
1190	contradiction
1191	entailment
1192	neutral
1193	contradiction
1194	entailment
1195	entailment
1196	neutral
1197	neutral
1198	neutral
1199	neutral
1200	entailment
1201	contradiction
1202	neutral
1203	neutral
1204	neutral
1205	contradiction
1206	neutral
1207	contradiction
1208	neutral
1209	contradiction
1210	neutral
1211	neutral
1212	entailment
1213	neutral
1214	contradiction
1215	entailment
1216	contradiction
1217	contradiction
1218	contradiction
1219	entailment
1220	neutral
1221	contradiction
1222	contradiction
1223	entailment
1224	contradiction
1225	neutral
1226	contradiction
1227	entailment
1228	entailment
1229	entailment
1230	entailment
1231	neutral
1232	entailment
1233	neutral
1234	neutral
1235	neutral
1236	entailment
1237	neutral
1238	neutral
1239	entailment
1240	neutral
1241	entailment
1242	entailment
1243	neutral
1244	entailment
1245	contradiction
1246	neutral
1247	contradiction
1248	entailment
1249	contradiction
1250	neutral
1251	neutral
1252	entailment
1253	entailment
1254	neutral
1255	contradiction
1256	entailment
1257	neutral
1258	neutral
1259	contradiction
1260	neutral
1261	neutral
1262	contradiction
1263	contradiction
1264	contradiction
1265	entailment
1266	neutral
1267	contradiction
1268	neutral
1269	contradiction
1270	contradiction
1271	contradiction
1272	neutral
1273	contradiction
1274	contradiction
1275	entailment
1276	neutral
1277	contradiction
1278	contradiction
1279	neutral
1280	entailment
1281	neutral
1282	neutral
1283	contradiction
1284	contradiction
1285	contradiction
1286	contradiction
1287	entailment
1288	entailment
1289	neutral
1290	neutral
1291	entailment
1292	entailment
1293	contradiction
1294	neutral
1295	neutral
1296	contradiction
1297	neutral
1298	neutral
1299	neutral
1300	neutral
1301	contradiction
1302	neutral
1303	contradiction
1304	entailment
1305	entailment
1306	neutral
1307	contradiction
1308	entailment
1309	neutral
1310	contradiction
1311	neutral
1312	entailment
1313	neutral
1314	neutral
1315	neutral
1316	neutral
1317	contradiction
1318	contradiction
1319	neutral
1320	neutral
1321	contradiction
1322	entailment
1323	entailment
1324	contradiction
1325	contradiction
1326	neutral
1327	neutral
1328	neutral
1329	neutral
1330	contradiction
1331	entailment
1332	contradiction
1333	contradiction
1334	neutral
1335	contradiction
1336	neutral
1337	entailment
1338	neutral
1339	contradiction
1340	contradiction
1341	neutral
1342	entailment
1343	entailment
1344	contradiction
1345	neutral
1346	contradiction
1347	entailment
1348	contradiction
1349	contradiction
1350	contradiction
1351	contradiction
1352	neutral
1353	neutral
1354	neutral
1355	entailment
1356	neutral
1357	entailment
1358	neutral
1359	contradiction
1360	neutral
1361	entailment
1362	contradiction
1363	contradiction
1364	contradiction
1365	contradiction
1366	neutral
1367	entailment
1368	neutral
1369	entailment
1370	entailment
1371	neutral
1372	neutral
1373	entailment
1374	entailment
1375	contradiction
1376	neutral
1377	entailment
1378	neutral
1379	neutral
1380	neutral
1381	contradiction
1382	contradiction
1383	neutral
1384	entailment
1385	neutral
1386	contradiction
1387	neutral
1388	contradiction
1389	entailment
1390	neutral
1391	contradiction
1392	neutral
1393	neutral
1394	contradiction
1395	neutral
1396	entailment
1397	contradiction
1398	contradiction
1399	neutral
1400	contradiction
1401	entailment
1402	neutral
1403	contradiction
1404	contradiction
1405	contradiction
1406	neutral
1407	contradiction
1408	neutral
1409	entailment
1410	entailment
1411	contradiction
1412	contradiction
1413	entailment
1414	contradiction
1415	contradiction
1416	contradiction
1417	neutral
1418	neutral
1419	entailment
1420	entailment
1421	entailment
1422	contradiction
1423	entailment
1424	neutral
1425	entailment
1426	neutral
1427	neutral
1428	entailment
1429	neutral
1430	entailment
1431	neutral
1432	neutral
1433	entailment
1434	entailment
1435	neutral
1436	neutral
1437	contradiction
1438	contradiction
1439	neutral
1440	contradiction
1441	contradiction
1442	contradiction
1443	entailment
1444	neutral
1445	neutral
1446	entailment
1447	neutral
1448	neutral
1449	entailment
1450	entailment
1451	entailment
1452	neutral
1453	contradiction
1454	contradiction
1455	entailment
1456	contradiction
1457	entailment
1458	entailment
1459	neutral
1460	contradiction
1461	neutral
1462	neutral
1463	neutral
1464	contradiction
1465	contradiction
1466	entailment
1467	contradiction
1468	entailment
1469	entailment
1470	contradiction
1471	neutral
1472	neutral
1473	contradiction
1474	neutral
1475	entailment
1476	neutral
1477	contradiction
1478	contradiction
1479	entailment
1480	entailment
1481	contradiction
1482	neutral
1483	neutral
1484	contradiction
1485	contradiction
1486	contradiction
1487	entailment
1488	entailment
1489	entailment
1490	contradiction
1491	neutral
1492	neutral
1493	neutral
1494	entailment
1495	contradiction
1496	neutral
1497	neutral
1498	entailment
1499	contradiction
1500	neutral
1501	contradiction
1502	contradiction
1503	entailment
1504	contradiction
1505	entailment
1506	neutral
1507	entailment
1508	entailment
1509	entailment
1510	neutral
1511	entailment
1512	neutral
1513	entailment
1514	contradiction
1515	neutral
1516	neutral
1517	contradiction
1518	contradiction
1519	neutral
1520	contradiction
1521	contradiction
1522	entailment
1523	contradiction
1524	entailment
1525	contradiction
1526	neutral
1527	neutral
1528	entailment
1529	neutral
1530	neutral
1531	entailment
1532	neutral
1533	contradiction
1534	neutral
1535	neutral
1536	neutral
1537	contradiction
1538	entailment
1539	entailment
1540	neutral
1541	neutral
1542	contradiction
1543	neutral
1544	entailment
1545	contradiction
1546	neutral
1547	contradiction
1548	entailment
1549	entailment
1550	neutral
1551	entailment
1552	neutral
1553	neutral
1554	neutral
1555	neutral
1556	contradiction
1557	contradiction
1558	neutral
1559	contradiction
1560	neutral
1561	neutral
1562	entailment
1563	entailment
1564	entailment
1565	neutral
1566	entailment
1567	entailment
1568	entailment
1569	entailment
1570	neutral
1571	neutral
1572	contradiction
1573	neutral
1574	contradiction
1575	neutral
1576	contradiction
1577	entailment
1578	neutral
1579	entailment
1580	entailment
1581	contradiction
1582	neutral
1583	contradiction
1584	contradiction
1585	contradiction
1586	neutral
1587	neutral
1588	entailment
1589	contradiction
1590	contradiction
1591	neutral
1592	neutral
1593	neutral
1594	neutral
1595	entailment
1596	contradiction
1597	neutral
1598	entailment
1599	neutral
1600	contradiction
1601	neutral
1602	neutral
1603	entailment
1604	contradiction
1605	neutral
1606	entailment
1607	neutral
1608	contradiction
1609	neutral
1610	neutral
1611	neutral
1612	neutral
1613	entailment
1614	neutral
1615	contradiction
1616	entailment
1617	entailment
1618	entailment
1619	neutral
1620	contradiction
1621	entailment
1622	entailment
1623	entailment
1624	neutral
1625	contradiction
1626	entailment
1627	neutral
1628	contradiction
1629	entailment
1630	contradiction
1631	contradiction
1632	contradiction
1633	contradiction
1634	contradiction
1635	contradiction
1636	neutral
1637	entailment
1638	entailment
1639	contradiction
1640	contradiction
1641	neutral
1642	neutral
1643	entailment
1644	contradiction
1645	neutral
1646	contradiction
1647	contradiction
1648	entailment
1649	neutral
1650	neutral
1651	contradiction
1652	contradiction
1653	contradiction
1654	entailment
1655	neutral
1656	entailment
1657	neutral
1658	neutral
1659	neutral
1660	contradiction
1661	entailment
1662	contradiction
1663	neutral
1664	entailment
1665	entailment
1666	entailment
1667	contradiction
1668	contradiction
1669	neutral
1670	contradiction
1671	contradiction
1672	neutral
1673	contradiction
1674	neutral
1675	neutral
1676	entailment
1677	contradiction
1678	contradiction
1679	contradiction
1680	contradiction
1681	entailment
1682	contradiction
1683	neutral
1684	neutral
1685	entailment
1686	neutral
1687	neutral
1688	entailment
1689	entailment
1690	entailment
1691	contradiction
1692	neutral
1693	contradiction
1694	neutral
1695	neutral
1696	entailment
1697	contradiction
1698	entailment
1699	entailment
1700	neutral
1701	contradiction
1702	contradiction
1703	neutral
1704	neutral
1705	neutral
1706	contradiction
1707	neutral
1708	neutral
1709	entailment
1710	neutral
1711	contradiction
1712	entailment
1713	entailment
1714	neutral
1715	neutral
1716	neutral
1717	neutral
1718	entailment
1719	contradiction
1720	entailment
1721	contradiction
1722	neutral
1723	neutral
1724	contradiction
1725	neutral
1726	contradiction
1727	entailment
1728	neutral
1729	contradiction
1730	entailment
1731	neutral
1732	entailment
1733	entailment
1734	entailment
1735	entailment
1736	neutral
1737	contradiction
1738	contradiction
1739	contradiction
1740	contradiction
1741	neutral
1742	entailment
1743	entailment
1744	neutral
1745	neutral
1746	neutral
1747	contradiction
1748	neutral
1749	contradiction
1750	contradiction
1751	contradiction
1752	neutral
1753	contradiction
1754	neutral
1755	neutral
1756	neutral
1757	neutral
1758	neutral
1759	neutral
1760	entailment
1761	neutral
1762	entailment
1763	entailment
1764	neutral
1765	entailment
1766	neutral
1767	entailment
1768	neutral
1769	neutral
1770	neutral
1771	neutral
1772	contradiction
1773	neutral
1774	neutral
1775	neutral
1776	contradiction
1777	contradiction
1778	entailment
1779	entailment
1780	entailment
1781	contradiction
1782	entailment
1783	neutral
1784	neutral
1785	neutral
1786	contradiction
1787	contradiction
1788	neutral
1789	entailment
1790	contradiction
1791	entailment
1792	neutral
1793	contradiction
1794	neutral
1795	contradiction
1796	contradiction
1797	entailment
1798	neutral
1799	entailment
1800	contradiction
1801	contradiction
1802	neutral
1803	entailment
1804	neutral
1805	contradiction
1806	neutral
1807	contradiction
1808	contradiction
1809	neutral
1810	contradiction
1811	contradiction
1812	neutral
1813	neutral
1814	neutral
1815	contradiction
1816	contradiction
1817	neutral
1818	contradiction
1819	entailment
1820	neutral
1821	contradiction
1822	entailment
1823	entailment
1824	neutral
1825	neutral
1826	neutral
1827	entailment
1828	neutral
1829	neutral
1830	contradiction
1831	entailment
1832	contradiction
1833	contradiction
1834	entailment
1835	entailment
1836	contradiction
1837	neutral
1838	contradiction
1839	neutral
1840	entailment
1841	contradiction
1842	entailment
1843	entailment
1844	entailment
1845	neutral
1846	entailment
1847	entailment
1848	contradiction
1849	contradiction
1850	contradiction
1851	entailment
1852	contradiction
1853	neutral
1854	contradiction
1855	neutral
1856	contradiction
1857	entailment
1858	neutral
1859	entailment
1860	entailment
1861	neutral
1862	neutral
1863	entailment
1864	entailment
1865	neutral
1866	neutral
1867	entailment
1868	contradiction
1869	contradiction
1870	entailment
1871	entailment
1872	neutral
1873	contradiction
1874	contradiction
1875	contradiction
1876	contradiction
1877	entailment
1878	entailment
1879	neutral
1880	neutral
1881	contradiction
1882	neutral
1883	contradiction
1884	neutral
1885	entailment
1886	neutral
1887	contradiction
1888	neutral
1889	neutral
1890	neutral
1891	neutral
1892	entailment
1893	neutral
1894	entailment
1895	neutral
1896	entailment
1897	contradiction
1898	neutral
1899	neutral
1900	entailment
1901	contradiction
1902	entailment
1903	entailment
1904	contradiction
1905	entailment
1906	contradiction
1907	entailment
1908	neutral
1909	entailment
1910	entailment
1911	neutral
1912	neutral
1913	neutral
1914	contradiction
1915	contradiction
1916	contradiction
1917	contradiction
1918	contradiction
1919	contradiction
1920	neutral
1921	entailment
1922	contradiction
1923	contradiction
1924	contradiction
1925	neutral
1926	entailment
1927	entailment
1928	neutral
1929	neutral
1930	entailment
1931	contradiction
1932	contradiction
1933	neutral
1934	neutral
1935	entailment
1936	neutral
1937	contradiction
1938	entailment
1939	neutral
1940	entailment
1941	entailment
1942	contradiction
1943	contradiction
1944	contradiction
1945	neutral
1946	entailment
1947	contradiction
1948	contradiction
1949	entailment
1950	contradiction
1951	contradiction
1952	contradiction
1953	contradiction
1954	contradiction
1955	neutral
1956	contradiction
1957	neutral
1958	entailment
1959	neutral
1960	contradiction
1961	entailment
1962	neutral
1963	contradiction
1964	entailment
1965	entailment
1966	neutral
1967	neutral
1968	entailment
1969	entailment
1970	neutral
1971	entailment
1972	entailment
1973	entailment
1974	contradiction
1975	contradiction
1976	contradiction
1977	neutral
1978	entailment
1979	neutral
1980	entailment
1981	contradiction
1982	neutral
1983	entailment
1984	entailment
1985	neutral
1986	contradiction
1987	contradiction
1988	neutral
1989	neutral
1990	entailment
1991	neutral
1992	entailment
1993	contradiction
1994	neutral
1995	entailment
1996	contradiction
1997	contradiction
1998	contradiction
1999	contradiction
2000	neutral
2001	contradiction
2002	entailment
2003	contradiction
2004	neutral
2005	neutral
2006	contradiction
2007	entailment
2008	contradiction
2009	contradiction
2010	contradiction
2011	entailment
2012	neutral
2013	neutral
2014	neutral
2015	contradiction
2016	contradiction
2017	neutral
2018	entailment
2019	neutral
2020	contradiction
2021	entailment
2022	entailment
2023	entailment
2024	contradiction
2025	entailment
2026	entailment
2027	entailment
2028	neutral
2029	neutral
2030	entailment
2031	neutral
2032	neutral
2033	entailment
2034	contradiction
2035	contradiction
2036	neutral
2037	neutral
2038	contradiction
2039	entailment
2040	neutral
2041	contradiction
2042	neutral
2043	entailment
2044	neutral
