index	prediction
391	contradiction
392	neutral
393	neutral
394	neutral
395	neutral
396	contradiction
397	contradiction
398	neutral
399	neutral
400	contradiction
401	contradiction
402	entailment
403	neutral
404	neutral
405	entailment
406	contradiction
407	neutral
408	neutral
409	entailment
410	contradiction
411	contradiction
412	neutral
413	contradiction
414	contradiction
415	neutral
416	entailment
417	neutral
418	contradiction
419	neutral
420	entailment
421	neutral
422	entailment
423	neutral
424	neutral
425	contradiction
426	contradiction
427	contradiction
428	entailment
429	neutral
430	entailment
431	contradiction
432	entailment
433	contradiction
434	entailment
435	neutral
436	neutral
437	contradiction
438	contradiction
439	contradiction
440	contradiction
441	contradiction
442	neutral
443	contradiction
444	contradiction
445	neutral
446	contradiction
447	contradiction
448	neutral
449	neutral
450	contradiction
451	neutral
452	neutral
453	neutral
454	contradiction
455	contradiction
456	contradiction
457	neutral
458	contradiction
459	entailment
460	entailment
461	neutral
462	contradiction
463	entailment
464	neutral
465	contradiction
466	contradiction
467	contradiction
468	contradiction
469	entailment
470	neutral
471	contradiction
472	contradiction
473	neutral
474	contradiction
475	entailment
476	neutral
477	contradiction
478	neutral
479	contradiction
480	neutral
481	contradiction
482	neutral
483	neutral
484	neutral
485	neutral
486	entailment
487	neutral
488	neutral
489	contradiction
490	contradiction
491	contradiction
492	neutral
493	contradiction
494	neutral
495	contradiction
496	contradiction
497	neutral
498	contradiction
499	entailment
500	contradiction
501	neutral
502	neutral
503	neutral
504	contradiction
505	contradiction
506	neutral
507	entailment
508	entailment
509	neutral
510	neutral
511	contradiction
512	neutral
513	neutral
514	entailment
515	neutral
516	contradiction
517	neutral
518	contradiction
519	neutral
520	contradiction
521	contradiction
522	contradiction
523	contradiction
524	contradiction
525	neutral
526	neutral
527	contradiction
528	entailment
529	neutral
530	contradiction
531	entailment
532	entailment
533	contradiction
534	neutral
535	entailment
536	neutral
537	contradiction
538	neutral
539	contradiction
540	entailment
541	neutral
542	contradiction
543	contradiction
544	neutral
545	contradiction
546	contradiction
547	contradiction
548	neutral
549	neutral
550	entailment
551	neutral
552	neutral
553	neutral
554	contradiction
555	contradiction
556	entailment
557	contradiction
558	neutral
559	neutral
560	contradiction
561	neutral
562	contradiction
563	contradiction
564	entailment
565	entailment
566	neutral
567	neutral
568	neutral
569	contradiction
570	neutral
571	entailment
572	entailment
573	neutral
574	neutral
575	entailment
576	entailment
577	neutral
578	contradiction
579	neutral
580	contradiction
581	contradiction
582	neutral
583	contradiction
584	neutral
585	contradiction
586	contradiction
587	neutral
588	contradiction
589	neutral
590	neutral
591	contradiction
592	entailment
593	neutral
594	contradiction
595	entailment
596	neutral
597	neutral
598	entailment
599	contradiction
600	neutral
601	contradiction
602	neutral
603	contradiction
604	contradiction
605	neutral
606	neutral
607	neutral
608	contradiction
609	contradiction
610	contradiction
611	neutral
612	entailment
613	entailment
614	neutral
615	neutral
616	neutral
617	neutral
618	entailment
619	neutral
620	contradiction
621	neutral
622	entailment
623	contradiction
624	entailment
625	neutral
626	contradiction
627	neutral
628	neutral
629	neutral
630	contradiction
631	contradiction
632	contradiction
633	contradiction
634	neutral
635	neutral
636	neutral
637	contradiction
638	contradiction
639	neutral
640	neutral
641	contradiction
642	contradiction
643	neutral
644	neutral
645	neutral
646	entailment
647	contradiction
648	neutral
649	neutral
650	neutral
651	entailment
652	contradiction
653	contradiction
654	neutral
655	neutral
656	neutral
657	entailment
658	contradiction
659	neutral
660	neutral
661	neutral
662	neutral
663	entailment
664	entailment
665	neutral
666	contradiction
667	neutral
668	neutral
669	contradiction
670	contradiction
671	neutral
672	neutral
673	neutral
674	contradiction
675	contradiction
676	contradiction
677	neutral
678	neutral
679	entailment
680	entailment
681	contradiction
682	neutral
683	contradiction
684	contradiction
685	entailment
686	neutral
687	entailment
688	contradiction
689	neutral
690	contradiction
691	entailment
692	contradiction
693	contradiction
694	contradiction
695	entailment
696	neutral
697	neutral
698	entailment
699	contradiction
700	neutral
701	contradiction
702	neutral
703	contradiction
704	entailment
705	contradiction
706	neutral
707	neutral
708	contradiction
709	contradiction
710	contradiction
711	entailment
712	entailment
713	entailment
714	neutral
715	contradiction
716	neutral
717	neutral
718	contradiction
719	neutral
720	neutral
721	entailment
722	neutral
723	contradiction
724	entailment
725	contradiction
726	neutral
727	entailment
728	neutral
729	contradiction
730	neutral
731	contradiction
732	neutral
733	neutral
734	neutral
735	neutral
736	neutral
737	neutral
738	contradiction
739	neutral
740	contradiction
741	neutral
742	entailment
743	neutral
744	contradiction
745	neutral
746	contradiction
747	neutral
748	neutral
749	neutral
750	neutral
751	neutral
752	contradiction
753	contradiction
754	contradiction
755	contradiction
756	entailment
757	neutral
758	neutral
759	entailment
760	entailment
761	entailment
762	neutral
763	neutral
764	contradiction
765	neutral
766	entailment
767	neutral
768	contradiction
769	neutral
770	contradiction
771	contradiction
772	contradiction
773	neutral
774	neutral
775	contradiction
776	entailment
777	neutral
778	entailment
779	neutral
780	contradiction
781	neutral
782	neutral
783	entailment
784	contradiction
785	neutral
786	contradiction
787	contradiction
788	entailment
789	entailment
790	neutral
791	neutral
792	neutral
793	contradiction
794	contradiction
795	neutral
796	contradiction
797	entailment
798	neutral
799	neutral
800	contradiction
801	contradiction
802	contradiction
803	contradiction
804	neutral
805	neutral
806	contradiction
807	neutral
808	entailment
809	contradiction
810	neutral
811	entailment
812	neutral
813	neutral
814	contradiction
815	neutral
816	neutral
817	entailment
818	contradiction
819	neutral
820	entailment
821	contradiction
822	contradiction
823	contradiction
824	entailment
825	entailment
826	neutral
827	contradiction
828	neutral
829	neutral
830	neutral
831	entailment
832	neutral
833	contradiction
834	neutral
835	entailment
836	contradiction
837	entailment
838	contradiction
839	contradiction
840	neutral
841	entailment
842	entailment
843	neutral
844	entailment
845	neutral
846	entailment
847	neutral
848	neutral
849	contradiction
850	contradiction
851	contradiction
852	neutral
853	contradiction
854	neutral
855	entailment
856	neutral
857	neutral
858	neutral
859	contradiction
860	entailment
861	contradiction
862	neutral
863	contradiction
864	contradiction
865	contradiction
866	contradiction
867	neutral
868	entailment
869	contradiction
870	contradiction
871	neutral
872	entailment
873	contradiction
874	contradiction
875	entailment
876	contradiction
877	contradiction
878	neutral
879	contradiction
880	neutral
881	entailment
882	contradiction
883	entailment
884	contradiction
885	entailment
886	contradiction
887	contradiction
888	contradiction
889	contradiction
890	contradiction
891	contradiction
892	entailment
893	entailment
894	neutral
895	contradiction
896	neutral
897	neutral
898	neutral
899	entailment
900	neutral
901	contradiction
902	neutral
903	contradiction
904	contradiction
905	neutral
906	neutral
907	contradiction
908	neutral
909	entailment
910	neutral
911	neutral
912	contradiction
913	contradiction
914	neutral
915	neutral
916	contradiction
917	contradiction
918	contradiction
919	neutral
920	neutral
921	neutral
922	contradiction
923	neutral
924	neutral
925	contradiction
926	neutral
927	entailment
928	neutral
929	neutral
930	neutral
931	contradiction
932	contradiction
933	contradiction
934	contradiction
935	contradiction
936	entailment
937	neutral
938	contradiction
939	contradiction
940	contradiction
941	contradiction
942	entailment
943	contradiction
944	contradiction
945	contradiction
946	entailment
947	contradiction
948	entailment
949	contradiction
950	contradiction
951	neutral
952	neutral
953	contradiction
954	neutral
955	entailment
956	contradiction
957	contradiction
958	contradiction
959	neutral
960	neutral
961	entailment
962	contradiction
963	neutral
964	neutral
965	neutral
966	entailment
967	contradiction
968	contradiction
969	entailment
970	entailment
971	neutral
972	neutral
973	contradiction
974	contradiction
975	entailment
976	entailment
977	neutral
978	contradiction
979	contradiction
980	entailment
981	entailment
982	neutral
983	contradiction
984	contradiction
985	neutral
986	entailment
987	contradiction
988	entailment
989	neutral
990	neutral
991	contradiction
992	entailment
993	neutral
994	neutral
995	entailment
996	contradiction
997	contradiction
998	contradiction
999	entailment
1000	entailment
1001	neutral
1002	contradiction
1003	contradiction
1004	contradiction
1005	contradiction
1006	neutral
1007	neutral
1008	neutral
1009	contradiction
1010	neutral
1011	neutral
1012	contradiction
1013	neutral
1014	contradiction
1015	contradiction
1016	entailment
1017	entailment
1018	entailment
1019	contradiction
1020	contradiction
1021	contradiction
1022	contradiction
1023	contradiction
1024	contradiction
1025	contradiction
1026	contradiction
1027	neutral
1028	contradiction
1029	contradiction
1030	entailment
1031	contradiction
1032	neutral
1033	contradiction
1034	contradiction
1035	neutral
1036	contradiction
1037	neutral
1038	contradiction
1039	neutral
1040	neutral
1041	neutral
1042	neutral
1043	contradiction
1044	entailment
1045	neutral
1046	neutral
1047	contradiction
1048	contradiction
1049	contradiction
1050	neutral
1051	neutral
1052	neutral
1053	contradiction
1054	contradiction
1055	neutral
1056	neutral
1057	neutral
1058	entailment
1059	neutral
1060	contradiction
1061	neutral
1062	neutral
1063	neutral
1064	entailment
1065	contradiction
1066	contradiction
1067	entailment
1068	contradiction
1069	contradiction
1070	contradiction
1071	neutral
1072	entailment
1073	entailment
1074	contradiction
1075	neutral
1076	contradiction
1077	neutral
1078	neutral
1079	contradiction
1080	neutral
1081	entailment
1082	neutral
1083	contradiction
1084	entailment
1085	neutral
1086	neutral
1087	contradiction
1088	neutral
1089	neutral
1090	neutral
1091	contradiction
1092	contradiction
1093	entailment
1094	entailment
1095	entailment
1096	entailment
1097	neutral
1098	neutral
1099	contradiction
1100	contradiction
1101	neutral
1102	neutral
1103	contradiction
1104	contradiction
1105	contradiction
1106	neutral
1107	neutral
1108	neutral
1109	neutral
1110	neutral
1111	contradiction
1112	contradiction
1113	contradiction
1114	neutral
1115	neutral
1116	neutral
1117	contradiction
1118	neutral
1119	contradiction
1120	neutral
1121	contradiction
1122	contradiction
1123	contradiction
1124	contradiction
1125	contradiction
1126	contradiction
1127	neutral
1128	neutral
1129	contradiction
1130	contradiction
1131	neutral
1132	neutral
1133	contradiction
1134	neutral
1135	neutral
1136	contradiction
1137	entailment
1138	entailment
1139	entailment
1140	contradiction
1141	neutral
1142	contradiction
1143	neutral
1144	contradiction
1145	neutral
1146	neutral
1147	contradiction
1148	contradiction
1149	contradiction
1150	contradiction
1151	contradiction
1152	neutral
1153	contradiction
1154	entailment
1155	neutral
1156	neutral
1157	contradiction
1158	contradiction
1159	contradiction
1160	neutral
1161	neutral
1162	contradiction
1163	neutral
1164	neutral
1165	entailment
1166	neutral
1167	contradiction
1168	neutral
1169	neutral
1170	contradiction
1171	neutral
1172	neutral
1173	contradiction
1174	contradiction
1175	contradiction
1176	neutral
1177	neutral
1178	neutral
1179	neutral
1180	contradiction
1181	entailment
1182	contradiction
1183	neutral
1184	neutral
1185	neutral
1186	entailment
1187	neutral
1188	contradiction
1189	contradiction
1190	contradiction
1191	neutral
1192	entailment
1193	neutral
1194	entailment
1195	neutral
1196	entailment
1197	neutral
1198	contradiction
1199	neutral
1200	neutral
1201	neutral
1202	contradiction
1203	entailment
1204	neutral
1205	contradiction
1206	contradiction
1207	neutral
1208	neutral
1209	neutral
1210	neutral
1211	neutral
1212	contradiction
1213	neutral
1214	neutral
1215	contradiction
1216	neutral
1217	contradiction
1218	neutral
1219	contradiction
1220	neutral
1221	neutral
1222	entailment
1223	neutral
1224	neutral
1225	entailment
1226	neutral
1227	neutral
1228	contradiction
1229	contradiction
1230	contradiction
1231	neutral
1232	neutral
1233	contradiction
1234	neutral
1235	neutral
1236	entailment
1237	neutral
1238	contradiction
1239	entailment
1240	neutral
1241	neutral
1242	contradiction
1243	contradiction
1244	neutral
1245	neutral
1246	neutral
1247	contradiction
1248	contradiction
1249	entailment
1250	contradiction
1251	neutral
1252	contradiction
1253	neutral
1254	contradiction
1255	contradiction
1256	contradiction
1257	contradiction
1258	neutral
1259	contradiction
1260	contradiction
1261	contradiction
1262	contradiction
1263	neutral
1264	neutral
1265	contradiction
1266	contradiction
1267	entailment
1268	contradiction
1269	neutral
1270	contradiction
1271	neutral
1272	contradiction
1273	neutral
1274	neutral
1275	contradiction
1276	neutral
1277	neutral
1278	contradiction
1279	contradiction
1280	entailment
1281	neutral
1282	contradiction
1283	contradiction
1284	neutral
1285	contradiction
1286	contradiction
1287	neutral
1288	contradiction
1289	contradiction
1290	contradiction
1291	entailment
1292	neutral
1293	neutral
1294	entailment
1295	contradiction
1296	neutral
1297	contradiction
1298	contradiction
1299	contradiction
1300	neutral
1301	neutral
1302	neutral
1303	neutral
1304	entailment
1305	entailment
1306	entailment
1307	entailment
1308	contradiction
1309	neutral
1310	neutral
1311	contradiction
1312	contradiction
1313	contradiction
1314	neutral
1315	contradiction
1316	contradiction
1317	contradiction
1318	neutral
1319	neutral
1320	entailment
1321	entailment
1322	neutral
1323	contradiction
1324	neutral
1325	entailment
1326	neutral
1327	neutral
1328	contradiction
1329	contradiction
1330	contradiction
1331	neutral
1332	neutral
1333	entailment
1334	neutral
1335	neutral
1336	contradiction
1337	contradiction
1338	contradiction
1339	entailment
1340	contradiction
1341	contradiction
1342	contradiction
1343	contradiction
1344	contradiction
1345	entailment
1346	contradiction
1347	neutral
1348	contradiction
1349	entailment
1350	contradiction
1351	entailment
1352	neutral
1353	neutral
1354	entailment
1355	contradiction
1356	neutral
1357	contradiction
1358	contradiction
1359	entailment
1360	neutral
1361	contradiction
1362	contradiction
1363	neutral
1364	contradiction
1365	entailment
1366	neutral
1367	contradiction
1368	neutral
1369	contradiction
1370	contradiction
1371	contradiction
1372	entailment
1373	neutral
1374	contradiction
1375	neutral
1376	contradiction
1377	contradiction
1378	neutral
1379	neutral
1380	contradiction
1381	neutral
1382	neutral
1383	entailment
1384	contradiction
1385	entailment
1386	contradiction
1387	neutral
1388	contradiction
1389	entailment
1390	neutral
1391	contradiction
1392	contradiction
1393	contradiction
1394	contradiction
1395	neutral
1396	contradiction
1397	neutral
1398	neutral
1399	contradiction
1400	neutral
1401	neutral
1402	neutral
1403	contradiction
1404	neutral
1405	neutral
1406	neutral
1407	neutral
1408	contradiction
1409	neutral
1410	entailment
1411	contradiction
1412	contradiction
1413	entailment
1414	neutral
1415	neutral
1416	neutral
1417	neutral
1418	neutral
1419	contradiction
1420	contradiction
1421	contradiction
1422	entailment
1423	neutral
1424	neutral
1425	neutral
1426	contradiction
1427	neutral
1428	neutral
1429	contradiction
1430	neutral
1431	neutral
1432	contradiction
1433	entailment
1434	contradiction
1435	neutral
1436	neutral
1437	neutral
1438	entailment
1439	neutral
1440	contradiction
1441	neutral
1442	contradiction
1443	contradiction
1444	contradiction
1445	contradiction
1446	neutral
1447	contradiction
1448	entailment
1449	neutral
1450	neutral
1451	neutral
1452	contradiction
1453	contradiction
1454	contradiction
1455	contradiction
1456	contradiction
1457	neutral
1458	contradiction
1459	contradiction
1460	contradiction
1461	entailment
1462	contradiction
1463	neutral
1464	neutral
1465	neutral
1466	neutral
1467	neutral
1468	contradiction
1469	neutral
1470	entailment
1471	entailment
1472	entailment
1473	neutral
1474	contradiction
1475	contradiction
1476	contradiction
1477	contradiction
1478	entailment
1479	entailment
1480	contradiction
1481	contradiction
1482	neutral
1483	contradiction
1484	neutral
1485	contradiction
1486	neutral
1487	neutral
1488	contradiction
1489	contradiction
1490	contradiction
1491	entailment
1492	entailment
1493	entailment
1494	entailment
1495	neutral
1496	neutral
1497	neutral
1498	contradiction
1499	entailment
1500	contradiction
1501	contradiction
1502	neutral
1503	contradiction
1504	contradiction
1505	neutral
1506	entailment
1507	neutral
1508	contradiction
1509	entailment
1510	neutral
1511	neutral
1512	neutral
1513	contradiction
1514	contradiction
1515	contradiction
1516	neutral
1517	contradiction
1518	entailment
1519	contradiction
1520	entailment
1521	neutral
1522	neutral
1523	contradiction
1524	neutral
1525	contradiction
1526	entailment
1527	contradiction
1528	neutral
1529	contradiction
1530	contradiction
1531	contradiction
1532	contradiction
1533	contradiction
1534	neutral
1535	contradiction
1536	contradiction
1537	neutral
1538	contradiction
1539	contradiction
1540	contradiction
1541	neutral
1542	contradiction
1543	neutral
1544	entailment
1545	contradiction
1546	entailment
1547	neutral
1548	contradiction
1549	contradiction
1550	neutral
1551	neutral
1552	contradiction
1553	entailment
1554	entailment
1555	entailment
1556	neutral
1557	neutral
1558	contradiction
1559	entailment
1560	neutral
1561	neutral
1562	contradiction
1563	contradiction
1564	neutral
1565	entailment
1566	contradiction
1567	contradiction
1568	entailment
1569	entailment
1570	neutral
1571	entailment
1572	entailment
1573	contradiction
1574	entailment
1575	neutral
1576	neutral
1577	contradiction
1578	entailment
1579	contradiction
1580	contradiction
1581	contradiction
1582	neutral
1583	entailment
1584	contradiction
1585	neutral
1586	contradiction
1587	neutral
1588	neutral
1589	neutral
1590	neutral
1591	neutral
1592	contradiction
1593	neutral
1594	entailment
1595	contradiction
1596	contradiction
1597	entailment
1598	neutral
1599	contradiction
1600	entailment
1601	neutral
1602	contradiction
1603	neutral
1604	contradiction
1605	contradiction
1606	contradiction
1607	neutral
1608	contradiction
1609	neutral
1610	neutral
1611	neutral
1612	entailment
1613	neutral
1614	contradiction
1615	contradiction
1616	contradiction
1617	entailment
1618	neutral
1619	entailment
1620	contradiction
1621	neutral
1622	neutral
1623	contradiction
1624	neutral
1625	entailment
1626	neutral
1627	neutral
1628	entailment
1629	contradiction
1630	neutral
1631	neutral
1632	contradiction
1633	contradiction
1634	contradiction
1635	neutral
1636	entailment
1637	contradiction
1638	entailment
1639	entailment
1640	neutral
1641	neutral
1642	neutral
1643	contradiction
1644	entailment
1645	neutral
1646	neutral
1647	neutral
1648	contradiction
1649	contradiction
1650	entailment
1651	contradiction
1652	neutral
1653	neutral
1654	contradiction
1655	contradiction
1656	neutral
1657	contradiction
1658	neutral
1659	entailment
1660	neutral
1661	contradiction
1662	contradiction
1663	entailment
1664	neutral
1665	entailment
1666	entailment
1667	contradiction
1668	entailment
1669	contradiction
1670	contradiction
1671	neutral
1672	contradiction
1673	contradiction
1674	contradiction
1675	entailment
1676	contradiction
1677	contradiction
1678	contradiction
1679	entailment
1680	entailment
1681	neutral
1682	contradiction
1683	contradiction
1684	contradiction
1685	contradiction
1686	contradiction
1687	contradiction
1688	contradiction
1689	contradiction
1690	contradiction
1691	neutral
1692	contradiction
1693	contradiction
1694	neutral
1695	neutral
1696	neutral
1697	contradiction
1698	neutral
1699	neutral
1700	neutral
1701	entailment
1702	contradiction
1703	neutral
1704	entailment
1705	contradiction
1706	contradiction
1707	neutral
1708	contradiction
1709	neutral
1710	neutral
1711	neutral
1712	contradiction
1713	contradiction
1714	contradiction
1715	entailment
1716	neutral
1717	contradiction
1718	contradiction
1719	contradiction
1720	contradiction
1721	contradiction
1722	neutral
1723	contradiction
1724	entailment
1725	entailment
1726	contradiction
1727	neutral
1728	entailment
1729	entailment
1730	neutral
1731	neutral
1732	entailment
1733	neutral
1734	entailment
1735	neutral
1736	neutral
1737	neutral
1738	entailment
1739	contradiction
1740	contradiction
1741	neutral
1742	neutral
1743	contradiction
1744	contradiction
1745	contradiction
1746	contradiction
1747	entailment
1748	neutral
1749	contradiction
1750	contradiction
1751	neutral
1752	contradiction
1753	contradiction
1754	contradiction
1755	contradiction
1756	neutral
1757	neutral
1758	entailment
1759	neutral
1760	contradiction
1761	contradiction
1762	contradiction
1763	contradiction
1764	neutral
1765	entailment
1766	entailment
1767	contradiction
1768	neutral
1769	entailment
1770	contradiction
1771	contradiction
1772	entailment
1773	neutral
1774	neutral
1775	contradiction
1776	contradiction
1777	entailment
1778	neutral
1779	neutral
1780	neutral
1781	neutral
1782	contradiction
1783	contradiction
1784	neutral
1785	contradiction
1786	entailment
1787	entailment
1788	contradiction
1789	entailment
1790	contradiction
1791	neutral
1792	contradiction
1793	contradiction
1794	neutral
1795	neutral
1796	neutral
1797	contradiction
1798	contradiction
1799	neutral
1800	contradiction
1801	neutral
1802	contradiction
1803	neutral
1804	neutral
1805	entailment
1806	neutral
1807	contradiction
1808	contradiction
1809	neutral
1810	neutral
1811	contradiction
1812	contradiction
1813	contradiction
1814	contradiction
1815	neutral
1816	contradiction
1817	entailment
1818	contradiction
1819	neutral
1820	contradiction
1821	contradiction
1822	entailment
1823	contradiction
1824	contradiction
1825	neutral
1826	neutral
1827	neutral
1828	entailment
1829	neutral
1830	neutral
1831	contradiction
1832	entailment
1833	contradiction
1834	entailment
1835	neutral
1836	neutral
1837	contradiction
1838	contradiction
1839	contradiction
1840	neutral
1841	neutral
1842	entailment
1843	neutral
1844	neutral
1845	contradiction
1846	contradiction
1847	contradiction
1848	neutral
1849	contradiction
1850	contradiction
1851	contradiction
1852	neutral
1853	contradiction
1854	entailment
1855	contradiction
1856	contradiction
1857	neutral
1858	neutral
1859	neutral
1860	neutral
1861	contradiction
1862	contradiction
1863	contradiction
1864	contradiction
1865	neutral
1866	neutral
1867	contradiction
1868	neutral
1869	contradiction
1870	contradiction
1871	neutral
1872	neutral
1873	entailment
1874	contradiction
1875	contradiction
1876	neutral
1877	contradiction
1878	neutral
1879	contradiction
1880	contradiction
1881	contradiction
1882	neutral
1883	contradiction
1884	entailment
1885	neutral
1886	neutral
1887	neutral
1888	contradiction
1889	neutral
1890	entailment
1891	contradiction
1892	contradiction
1893	neutral
1894	entailment
1895	entailment
1896	contradiction
1897	neutral
1898	contradiction
1899	neutral
1900	contradiction
1901	neutral
1902	contradiction
1903	contradiction
1904	neutral
1905	contradiction
1906	contradiction
1907	entailment
1908	contradiction
1909	contradiction
1910	neutral
1911	neutral
1912	contradiction
1913	entailment
1914	contradiction
1915	entailment
1916	neutral
1917	contradiction
1918	contradiction
1919	entailment
1920	contradiction
1921	neutral
1922	neutral
1923	contradiction
1924	contradiction
1925	contradiction
1926	entailment
1927	contradiction
1928	contradiction
1929	neutral
1930	contradiction
1931	neutral
1932	contradiction
1933	neutral
1934	entailment
1935	contradiction
1936	neutral
1937	contradiction
1938	neutral
1939	neutral
1940	neutral
1941	neutral
1942	neutral
1943	entailment
1944	neutral
1945	contradiction
1946	neutral
1947	neutral
1948	contradiction
1949	contradiction
1950	neutral
1951	contradiction
1952	neutral
1953	contradiction
1954	contradiction
1955	entailment
1956	entailment
1957	neutral
1958	entailment
1959	neutral
1960	neutral
1961	neutral
1962	neutral
1963	contradiction
1964	entailment
1965	entailment
1966	entailment
1967	contradiction
1968	neutral
1969	neutral
1970	neutral
1971	neutral
1972	neutral
1973	neutral
1974	neutral
1975	neutral
1976	contradiction
1977	entailment
1978	neutral
1979	entailment
1980	entailment
1981	contradiction
1982	entailment
1983	neutral
1984	contradiction
1985	contradiction
1986	contradiction
1987	contradiction
1988	neutral
1989	contradiction
1990	entailment
1991	entailment
1992	contradiction
1993	neutral
1994	neutral
1995	contradiction
1996	contradiction
1997	neutral
1998	neutral
1999	neutral
2000	neutral
2001	entailment
2002	entailment
2003	contradiction
2004	neutral
2005	contradiction
2006	neutral
2007	neutral
2008	entailment
2009	neutral
2010	contradiction
2011	neutral
2012	entailment
2013	contradiction
2014	entailment
2015	neutral
2016	entailment
2017	contradiction
2018	contradiction
